"Info";"Date";"Time";"TimeStamp";"0,2 - CP_last_pwm";"0,2 - CP_output_pwm";"0,2 - CP_rpms";"0,2 - CP_pressure"
"System: New System";"2020-11-17";"17:54:00.870";"0";"3000";"3000";"0";"16156"
"Log page: New basic log page (0)";"2020-11-17";"17:54:00.964";"94";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:01.064";"194";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.167";"297";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.267";"397";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.368";"498";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.469";"599";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.569";"699";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:01.671";"801";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.772";"902";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:01.873";"1003";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:01.974";"1104";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:02.075";"1205";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.176";"1306";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:02.278";"1408";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.378";"1508";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:02.479";"1609";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.580";"1710";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.681";"1811";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.783";"1913";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.885";"2015";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:02.985";"2115";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.087";"2217";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:03.189";"2319";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.289";"2419";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:03.391";"2521";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.491";"2621";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.593";"2723";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.693";"2823";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:03.794";"2924";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:03.896";"3026";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:03.996";"3126";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:04.098";"3228";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:04.199";"3329";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:04.299";"3429";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:04.400";"3530";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:04.501";"3631";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:04.601";"3731";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:04.703";"3833";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:04.804";"3934";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:04.906";"4036";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.007";"4137";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:05.108";"4238";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.209";"4339";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.310";"4440";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.411";"4541";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.511";"4641";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:05.612";"4742";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:05.713";"4843";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:05.814";"4944";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:05.915";"5045";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.016";"5146";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.117";"5247";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.218";"5348";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.319";"5449";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:06.420";"5550";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.521";"5651";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:06.621";"5751";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.723";"5853";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:06.824";"5954";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:06.924";"6054";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.025";"6155";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.127";"6257";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:07.227";"6357";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.328";"6458";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.430";"6560";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.530";"6660";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:07.631";"6761";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:07.732";"6862";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:07.833";"6963";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:07.934";"7064";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:08.035";"7165";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:08.136";"7266";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.236";"7366";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.337";"7467";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.438";"7568";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.538";"7668";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.639";"7769";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:08.739";"7869";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:08.840";"7970";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:08.941";"8071";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:09.042";"8172";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:09.142";"8272";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.244";"8374";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.345";"8475";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:09.446";"8576";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:09.547";"8677";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.648";"8778";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.749";"8879";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.849";"8979";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:09.950";"9080";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.051";"9181";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.152";"9282";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:10.252";"9382";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.353";"9483";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:10.453";"9583";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.554";"9684";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.655";"9785";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.756";"9886";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.856";"9986";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:10.957";"10087";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.058";"10188";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.159";"10289";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.259";"10389";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.360";"10490";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.460";"10590";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:11.561";"10691";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:11.661";"10791";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:11.762";"10892";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:11.864";"10994";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:11.965";"11095";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.067";"11197";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.166";"11296";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:12.267";"11397";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:12.368";"11498";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.469";"11599";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:12.570";"11700";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.671";"11801";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.772";"11902";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:12.873";"12003";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:12.974";"12104";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.074";"12204";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:13.176";"12306";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.275";"12405";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:13.376";"12506";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.478";"12608";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.578";"12708";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.679";"12809";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.780";"12910";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:13.881";"13011";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:13.982";"13112";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:14.083";"13213";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:14.183";"13313";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:14.284";"13414";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:14.385";"13515";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:14.486";"13616";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:14.587";"13717";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:14.688";"13818";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:14.788";"13918";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:14.890";"14020";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:14.990";"14120";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.091";"14221";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:15.191";"14321";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.293";"14423";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.393";"14523";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.494";"14624";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.594";"14724";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.695";"14825";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:15.796";"14926";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:15.896";"15026";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:15.997";"15127";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:16.097";"15227";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:16.199";"15329";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:16.299";"15429";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:16.400";"15530";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:16.501";"15631";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:16.602";"15732";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:16.704";"15834";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:16.805";"15935";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:16.906";"16036";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:17.006";"16136";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:17.107";"16237";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:17.208";"16338";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:17.308";"16438";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:17.409";"16539";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:17.511";"16641";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:17.611";"16741";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:17.713";"16843";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:17.813";"16943";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:17.914";"17044";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.015";"17145";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.115";"17245";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:18.216";"17346";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:18.317";"17447";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.418";"17548";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:18.519";"17649";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.620";"17750";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.721";"17851";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:18.821";"17951";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:18.922";"18052";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:19.023";"18153";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.123";"18253";"3000";"3000";"0";"16156"
"";"2020-11-17";"17:54:19.225";"18355";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:19.325";"18455";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:19.426";"18556";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.527";"18657";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.628";"18758";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.729";"18859";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.830";"18960";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:19.931";"19061";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:20.032";"19162";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:20.132";"19262";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:20.233";"19363";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:20.333";"19463";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:20.434";"19564";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:20.535";"19665";"3000";"3000";"0";"0"
"";"2020-11-17";"17:54:20.637";"19767";"3000";"3000";"0";"8078"
"";"2020-11-17";"17:54:20.738";"19868";"3000";"3000";"88";"32312"
"";"2020-11-17";"17:54:20.838";"19968";"3000";"3000";"241";"32312"
"";"2020-11-17";"17:54:20.939";"20069";"3000";"3000";"412";"40390"
"";"2020-11-17";"17:54:21.040";"20170";"3000";"3000";"632";"24234"
"";"2020-11-17";"17:54:21.140";"20270";"3000";"3000";"969";"80780"
"";"2020-11-17";"17:54:21.242";"20372";"10000";"10000";"1281";"113092"
"";"2020-11-17";"17:54:21.343";"20473";"10000";"10000";"1419";"96936"
"";"2020-11-17";"17:54:21.443";"20573";"10000";"10000";"1424";"96936"
"";"2020-11-17";"17:54:21.545";"20675";"10000";"10000";"1399";"80780"
"";"2020-11-17";"17:54:21.646";"20776";"10000";"10000";"1388";"105014"
"";"2020-11-17";"17:54:21.746";"20876";"10000";"10000";"1379";"80780"
"";"2020-11-17";"17:54:21.847";"20977";"10000";"10000";"1360";"88858"
"";"2020-11-17";"17:54:21.948";"21078";"10000";"10000";"1351";"96936"
"";"2020-11-17";"17:54:22.048";"21178";"10000";"10000";"1349";"88858"
"";"2020-11-17";"17:54:22.149";"21279";"10000";"10000";"1352";"88858"
"";"2020-11-17";"17:54:22.250";"21380";"10000";"10000";"1354";"80780"
"";"2020-11-17";"17:54:22.350";"21480";"10000";"10000";"1344";"96936"
"";"2020-11-17";"17:54:22.451";"21581";"10000";"10000";"1347";"88858"
"";"2020-11-17";"17:54:22.552";"21682";"10000";"10000";"1332";"80780"
"";"2020-11-17";"17:54:22.653";"21783";"10000";"10000";"1338";"113092"
"";"2020-11-17";"17:54:22.754";"21884";"10000";"10000";"1376";"105014"
"";"2020-11-17";"17:54:22.855";"21985";"10000";"10000";"1463";"121170"
"";"2020-11-17";"17:54:22.956";"22086";"10000";"10000";"1518";"113092"
"";"2020-11-17";"17:54:23.057";"22187";"10000";"10000";"1527";"113092"
"";"2020-11-17";"17:54:23.158";"22288";"10000";"10000";"1534";"105014"
"";"2020-11-17";"17:54:23.259";"22389";"10000";"10000";"1516";"96936"
"";"2020-11-17";"17:54:23.360";"22490";"10000";"10000";"1507";"121170"
"";"2020-11-17";"17:54:23.460";"22590";"10000";"10000";"1503";"96936"
"";"2020-11-17";"17:54:23.562";"22692";"10000";"10000";"1501";"113092"
"";"2020-11-17";"17:54:23.662";"22792";"10000";"10000";"1514";"121170"
"";"2020-11-17";"17:54:23.764";"22894";"10000";"10000";"1524";"105014"
"";"2020-11-17";"17:54:23.864";"22994";"10000";"10000";"1560";"121170"
"";"2020-11-17";"17:54:23.965";"23095";"10000";"10000";"1573";"121170"
"";"2020-11-17";"17:54:24.066";"23196";"10000";"10000";"1573";"113092"
"";"2020-11-17";"17:54:24.167";"23297";"10000";"10000";"1587";"121170"
"";"2020-11-17";"17:54:24.268";"23398";"10000";"10000";"1584";"129248"
"";"2020-11-17";"17:54:24.369";"23499";"10000";"10000";"1590";"121170"
"";"2020-11-17";"17:54:24.470";"23600";"10000";"10000";"1607";"129248"
"";"2020-11-17";"17:54:24.571";"23701";"10000";"10000";"1614";"137326"
"";"2020-11-17";"17:54:24.672";"23802";"10000";"10000";"1618";"137326"
"";"2020-11-17";"17:54:24.773";"23903";"10000";"10000";"1632";"129248"
"";"2020-11-17";"17:54:24.874";"24004";"10000";"10000";"1643";"137326"
"";"2020-11-17";"17:54:24.974";"24104";"10000";"10000";"1649";"145404"
"";"2020-11-17";"17:54:25.076";"24206";"10000";"10000";"1661";"137326"
"";"2020-11-17";"17:54:25.177";"24307";"10000";"10000";"1672";"153482"
"";"2020-11-17";"17:54:25.278";"24408";"10000";"10000";"1676";"153482"
"";"2020-11-17";"17:54:25.378";"24508";"10000";"10000";"1692";"145404"
"";"2020-11-17";"17:54:25.479";"24609";"10000";"10000";"1690";"153482"
"";"2020-11-17";"17:54:25.580";"24710";"10000";"10000";"1704";"145404"
"";"2020-11-17";"17:54:25.681";"24811";"10000";"10000";"1715";"145404"
"";"2020-11-17";"17:54:25.781";"24911";"10000";"10000";"1726";"153482"
"";"2020-11-17";"17:54:25.882";"25012";"10000";"10000";"1734";"145404"
"";"2020-11-17";"17:54:25.983";"25113";"10000";"10000";"1746";"145404"
"";"2020-11-17";"17:54:26.083";"25213";"10000";"10000";"1746";"145404"
"";"2020-11-17";"17:54:26.184";"25314";"10000";"10000";"1761";"145404"
"";"2020-11-17";"17:54:26.285";"25415";"10000";"10000";"1765";"153482"
"";"2020-11-17";"17:54:26.386";"25516";"10000";"10000";"1761";"153482"
"";"2020-11-17";"17:54:26.487";"25617";"10000";"10000";"1749";"153482"
"";"2020-11-17";"17:54:26.589";"25719";"10000";"10000";"1744";"145404"
"";"2020-11-17";"17:54:26.689";"25819";"10000";"10000";"1742";"161560"
"";"2020-11-17";"17:54:26.790";"25920";"10000";"10000";"1727";"161560"
"";"2020-11-17";"17:54:26.891";"26021";"10000";"10000";"1706";"153482"
"";"2020-11-17";"17:54:26.992";"26122";"10000";"10000";"1691";"161560"
"";"2020-11-17";"17:54:27.092";"26222";"10000";"10000";"1673";"153482"
"";"2020-11-17";"17:54:27.194";"26324";"10000";"10000";"1664";"161560"
"";"2020-11-17";"17:54:27.294";"26424";"10000";"10000";"1652";"153482"
"";"2020-11-17";"17:54:27.395";"26525";"10000";"10000";"1634";"137326"
"";"2020-11-17";"17:54:27.496";"26626";"10000";"10000";"1626";"153482"
"";"2020-11-17";"17:54:27.597";"26727";"10000";"10000";"1623";"161560"
